"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"19017",260.359375954738,5.81432530403838,0.488380969864051,11.9053068461224,1.11054044450569e-32,7.11580093268244e-31
"216150",833.112179835327,-1.80191215377349,0.15150563577677,-11.8933671644297,1.28134559741097e-32,8.1718713614322e-31
"12319",354.397942464319,-4.07921295569496,0.343040513295671,-11.8913446009773,1.31275970508726e-32,8.33327649071203e-31
"68801",3380.16741263167,-2.87346101652092,0.241871134465912,-11.880132049928,1.5013001061114e-32,9.48599252231868e-31
"15006",1478.95449005706,-2.62809491899037,0.221237457091084,-11.8790685517072,1.52052200614474e-32,9.56317250684953e-31
"15212",490.577978740663,5.00591846492341,0.423083392747729,11.8319899829022,2.6674193880556e-32,1.66995136734784e-30
"170721",1432.08430579008,3.93412923567687,0.332740102801103,11.8234297656286,2.95374246112319e-32,1.84076151184517e-30
"18414",8050.96673833682,5.64370031077525,0.47776681245397,11.8126671080131,3.35739275041326e-32,2.08280437534728e-30
"15507",6867.76766548731,5.46685186334542,0.462916553645993,11.8095838662233,3.48280739692466e-32,2.15083055896958e-30
"18799",326.394725961149,4.80150690764053,0.40677325759925,11.803890294998,3.72675073784136e-32,2.29111234549815e-30
"208628",326.643245210618,-4.14515135217022,0.351184983583381,-11.8033274369377,3.75176921211937e-32,2.29615005412579e-30
"16372",5212.92307829835,-1.98442742837958,0.168153023099145,-11.8013187738501,3.84241948073949e-32,2.3411312979077e-30
"56332",1791.4510635505,3.40854517432153,0.289086899763164,11.7907285910015,4.35754838071569e-32,2.64319201333368e-30
"114896",1307.05243283419,-1.8588630864357,0.1577038989933,-11.7870458390802,4.55230272425312e-32,2.74910741507108e-30
"170750",1322.30501429595,-2.15334959434057,0.183211057442958,-11.753382270669,6.78477272922953e-32,4.07923252019933e-30
"209086",481.433461204464,3.23382557666259,0.276222698052409,11.7073129741461,1.16926672043973e-31,6.99918956164974e-30
"207278",1009.45645143269,-2.67404032260804,0.228632634924997,-11.6957945373164,1.33927831393753e-31,7.98186481599098e-30
"22323",3150.42417060054,1.84744668493013,0.158178273370132,11.6795223867892,1.62204355835941e-31,9.6250654280388e-30
"70082",240.971708884348,2.78504623249816,0.238517246641623,11.6764983317234,1.680778441125e-31,9.93041738721815e-30
"69047",4174.2299856625,-5.23349503655853,0.448482729219142,-11.6693346155617,1.82847724536172e-31,1.07564902778865e-29
"56460",3723.56368395076,2.79741851190633,0.240714560086284,11.6213099486113,3.21173566727563e-31,1.88127761317502e-29
"18005",372.242086758161,-5.24253097706895,0.451576049757842,-11.6094088246714,3.69159006340841e-31,2.15311201647e-29
"233806",337.472718664459,2.87404555945911,0.247587724095551,11.6081908743987,3.74454319253245e-31,2.17470321241204e-29
"67603",7527.6816423073,3.40258268207681,0.293309753775424,11.6006462051789,4.08978323502798e-31,2.36514244032465e-29
"107242",609.090432409695,2.22482398999935,0.191954475960228,11.5903730760637,4.611196563634e-31,2.65542661183447e-29
"56524",670.486269116917,-2.34858831275277,0.203026865508522,-11.5678696357265,5.99528264156837e-31,3.43796712151786e-29
"106795",332.632958887005,-3.31307246785922,0.286430119618452,-11.5667740259736,6.07231280387066e-31,3.46757008984212e-29
"14423",2378.74592797814,-2.26862150577854,0.196195621593354,-11.5630587846686,6.34091212982473e-31,3.60586536449366e-29
"71910",464.267000636112,-2.86851258884303,0.248178384116065,-11.5582692628925,6.70464784529752e-31,3.79688936898841e-29
"432572",895.48989369615,1.64868915532077,0.142753162608018,11.5492303301738,7.44844729403857e-31,4.20067804417514e-29
"53625",1077.48792794471,2.620712911427,0.227054214350275,11.5422341704878,8.07989247050696e-31,4.53804001800325e-29
"319880",3758.22007485142,-4.22426035166802,0.366313059859653,-11.531831142702,9.11833550147351e-31,5.10028864443076e-29
"17449",5426.62767093383,-2.83517560200956,0.246530519391326,-11.500302717122,1.3145358131181e-30,7.3227692969126e-29
"52033",282.97950187661,-5.28446979063385,0.459899264403748,-11.490494113934,1.472671684278e-30,8.17033461261223e-29
"212986",390.615961955198,-2.26167700646862,0.196863149018705,-11.4885747675088,1.50575620227449e-30,8.32006503993613e-29
"233064",456.951741524601,-5.09960500205324,0.444088827969652,-11.4832994681905,1.60053757779104e-30,8.80811970229523e-29
"68026",215.60713781868,-5.74895581050324,0.500922725675043,-11.4767318706811,1.72685079714362e-30,9.46508420860086e-29
"94353",509.858693564872,2.59076414485859,0.226277362057637,11.4495065759105,2.3648778940081e-30,1.2910341398969e-28
"17850",968.471541609905,-1.50520972615388,0.13149227163298,-11.4471345536961,2.43047377458548e-30,1.32155801097779e-28
"70423",724.836294364396,-4.10841034225469,0.359112551093905,-11.4404532220885,2.62510588982938e-30,1.42172401525363e-28
"109154",5501.31144498231,-2.95510413996946,0.258858571781814,-11.4159022033864,3.48271172907963e-30,1.87873714144185e-28
"68294",1254.33216157131,-1.52959057230726,0.134121715930896,-11.4044959959755,3.97070306162334e-30,2.13354942460769e-28
"67980",358.084584871477,2.60342277806769,0.228435669415884,11.3967437078662,4.34051918300057e-30,2.32311395331732e-28
"14962",1104.91755781226,-4.13722834215236,0.363578752221806,-11.3791807603443,5.30961577389728e-30,2.83068890945899e-28
"665649",1982.21338676627,-1.40292014647293,0.123296562753505,-11.3784205750947,5.35609563326743e-30,2.84435771217253e-28
"19361",176.603630359349,-4.62520153562838,0.407085253974875,-11.3617515998598,6.48315422171212e-30,3.42953832627624e-28
"66977",136.693437364526,-4.17512176693336,0.368291924756867,-11.3364466779705,8.65893346273743e-30,4.56282331658071e-28
"228413",487.788404907566,-3.41108840476149,0.301180405869905,-11.3257314827941,9.78585374533046e-30,5.13682045831808e-28
"59042",2355.61569323565,-1.95177676073246,0.172552293833533,-11.311218862239,1.15474139449426e-29,6.03827990500291e-28
"27054",1778.30815998596,-3.11497673814466,0.275700440590149,-11.2984104467766,1.33614568059708e-29,6.96019704152247e-28
"66442",163.159289657256,-3.53473206653286,0.312894171936157,-11.2968932743627,1.35942506214932e-29,7.05453735673533e-28
"114663",451.013065576232,-2.24827678134703,0.199266336556694,-11.2827726960663,1.59633866003121e-29,8.25258713337349e-28
"71667",1644.42446411873,-2.59637153549537,0.230473493599989,-11.2653802176559,1.94510532332492e-29,1.00176594161277e-27
"71198",237.343078641913,3.40829875180315,0.302631414049401,11.2622107077317,2.0163601027174e-29,1.0340866472677e-27
"102247",3178.95846083752,-2.46773623723344,0.219122152892897,-11.2619203702312,2.02301534891909e-29,1.0340866472677e-27
"16917",324.856322292106,2.73111391628791,0.242524830223506,11.2611723664375,2.04026201311978e-29,1.03901104309921e-27
"12632",1757.11135828188,2.52016597771913,0.224219261523694,11.2397389974135,2.60150347852459e-29,1.3199003522269e-27
"30948",909.691186448524,-1.87420348024606,0.166765513425437,-11.2385555127622,2.63661155938673e-29,1.33275831713e-27
"67187",333.203115113561,-2.88414238612151,0.256644619087829,-11.2378837178523,2.65674911400504e-29,1.33798198922291e-27
"89867",761.797286162826,-5.83320846569496,0.52066965500381,-11.2032810240348,3.92906830749801e-29,1.97146780370341e-27
"217866",2880.53863573485,1.08166439185257,0.096718233335857,11.1836657323595,4.90223410251949e-29,2.45075791323026e-27
"110784",488.099385519756,2.93697466912242,0.263187650707393,11.1592419371822,6.4539535735919e-29,3.21472840775118e-27
"229731",515.003898984574,3.77303379111098,0.338170805330109,11.1571836824527,6.60509258148578e-29,3.2780474018952e-27
